Ticker,Name,Exchange,Category,Country,SE_Name
SUNFI.BO,SUNFLEX FINANCE & INVESTMENTS,BSE,Other Category,India,Bucharest Stock Exchange
SUPRAJIT.BO,SUPRAJIT ENGINEERING LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUJANATWR6.BO,SUJANATWR6.BO,BSE,Other Category,India,Bucharest Stock Exchange
INDSUGA.BO,INDIA SUGARS & REFINERIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SURYAJYOTI.BO,SURYAJYOTI SPINNING MILLS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUNRINV.BO,SUNRISE INDUSTRIAL TRADERS LTD,BSE,Other Category,India,Bucharest Stock Exchange
SUNINFO.BO,SUN INFOWAYS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SURAJ.BO,Suraj Products Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SUBROS.BO,Subros,BSE,Other Category,India,Bucharest Stock Exchange
SUPERTEX.BO,Supertex Industries Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SUPERBAK.BO,Super Bakers (India) Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SUDARSCHEM.BO,SUDARSHAN CHEMICAL INDUSTRIES,BSE,Other Category,India,Bucharest Stock Exchange
SWASURF.BO,SWASTIK SURFACTANTS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UGARSUGAR.BO,UGAR SUGAR WORKS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUJANAUNI.BO,SUJANA UNIVERSAL INDUSTRIES LT,BSE,Other Category,India,Bucharest Stock Exchange
SURANACORP.BO,SURANA CORPORATION LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SURYALAXMI.BO,SURYALAKSHMI COTTON MILLS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
MANGALW.BO,MANGALWEDHA SUN-SOYA LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUNDRMBRAK.BO,Sundaram Brake Linings Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
PRUDMOULI.BO,PRUDENTIAL SUGAR CORPORATION L,BSE,Other Category,India,Bucharest Stock Exchange
SUPERSPIN.BO,SUPER SPINNING MILLS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUNCITYSY.BO,Suncity Synthetics Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SURYAMARK.BO,SURYA MARKETING LTD,BSE,Other Category,India,Bucharest Stock Exchange
SUDAR.BO,SUDAR INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUNSHIEL.BO,Sunshield Chemicals Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SWSURFC.BO,SW SURFACTNT,BSE,Other Category,India,Bucharest Stock Exchange
SUBHTEX.BO,SUBH TEX (INDIA) LTD,BSE,Other Category,India,Bucharest Stock Exchange
SUNGOLD.BO,Sungold Capital Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SURCHIN.BO,Surabhi Chemicals and Investments Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
VENUSUG.BO,VENUS SUGAR LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SURATEX.BO,Surat Textile Mills Limited,BSE,Other Category,India,Bucharest Stock Exchange
SUNCLAYLTD.BO,SUNDARAM-CLAYTON LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SAKHTISUG.BO,SAKTHI SUGARS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUPERHOUSE.BO,SUPERHOUSE LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUPERSYN.BO,SUPER SYNCOTEX (INDIA) LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SUNILTX.BO,Sunil Industries Limited,BSE,Other Category,India,Bucharest Stock Exchange
SVCSUPE.BO,SVC Superchem Limited,BSE,Other Category,India,Bucharest Stock Exchange
SUPREMEINF.BO,Supreme Infrastructure India Ltd,BSE,Other Category,India,Bucharest Stock Exchange
SUPRATRE.BO,SUPRA TRENDS LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
SURYVANSP.BO,Suryavanshi Spinning Mills Limited,BSE,Other Category,India,Bucharest Stock Exchange
SVAMSOF.BO,Svam Software Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SVAINDIA.BO,SVA INDIA LTD.,BSE,Other Category,India,Bucharest Stock Exchange
INTEGSW.BO,INTEGRA SWITCHGEAR LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SWASTIKA.BO,Swastika Investmart Limited,BSE,Other Category,India,Bucharest Stock Exchange
SWAGTAM.BO,Swagatam Trading & Services Li,BSE,Other Category,India,Bucharest Stock Exchange
SWRNASE.BO,Swarna Securities Limited,BSE,Other Category,India,Bucharest Stock Exchange
SW1.BO,SW INVESTMENTS LTD,BSE,Other Category,India,Bucharest Stock Exchange
SWORDEDGE.BO,SWORD-EDGE COMMERCIALS LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
SWAGRUHA.BO,SWAGRUHA INFRASTRUCTURE LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SWANENERGY.BO,SWAN ENERGY LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SYMBIOX.BO,Symbiox Investment & Trading C,BSE,Other Category,India,Bucharest Stock Exchange
SAGARSYST.BO,SAGAR SYSTECH LTD.,BSE,Other Category,India,Bucharest Stock Exchange
INFRONICS.BO,INFRONICS SYSTEMS LTD,BSE,Other Category,India,Bucharest Stock Exchange
TECPRO.BO,TECPRO SYSTEMS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SONUSYN.BO,SONU SYNTHETICS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SYSTMTXC.BO,Systematix Corporate Services Limited,BSE,Other Category,India,Bucharest Stock Exchange
SYTIXSE.BO,SYSTEMATIX SECURITIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SYNDIBANK.BO,Syndicate Bank,BSE,Other Category,India,Bucharest Stock Exchange
SYNGENE.BO,Syngene International Limited,BSE,Other Category,India,Bucharest Stock Exchange
MAESTROM.BO,Maestros Mediline Systems Ltd,BSE,Other Category,India,Bucharest Stock Exchange
SYSTELIN.BO,SYSTEL INFOTECH LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VEDAVAAG.BO,VEDAVAAG SYSTEMS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SYBLY.BO,Sybly Industries Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SPARC.BO,Sparc Systems Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
LIPPISYS.BO,Lippi Systems Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
PRWOLEN.BO,Prakash Woollen & Synthetic Mills Limited,BSE,Other Category,India,Bucharest Stock Exchange
DESIGNAU.BO,DESIGN AUTO SYSTEMS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
ADHUSYN.BO,ADHUNIK SYNTHETICS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SYNERGY.BO,SYNERGY COSMETICS (EXIM) LTD.,BSE,Other Category,India,Bucharest Stock Exchange
WEBELSOLAR.BO,WEBSOL ENERGY SYSTEM LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SYLPH.BO,Sylph Technologies Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SYNTHCHEM.BO,SYNTHETICS & CHEMICALS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
ENVCLEN.BO,ENVIRO-CLEAN SYSTEMS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
PRAENG.BO,PRAJAY ENGINEERS SYNDICATE LTD,BSE,Other Category,India,Bucharest Stock Exchange
TAMRMIL.BO,TAMARAI MILLS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TARAPUR.BO,TARAPUR TRANSFORMERS LTD,BSE,Other Category,India,Bucharest Stock Exchange
TAAZAINT.BO,Taaza International Ltd,BSE,Other Category,India,Bucharest Stock Exchange
TAVERNIER.BO,TAVERNIER RESOURCES LIMI,BSE,Other Category,India,Bucharest Stock Exchange
TTML.BO,Tata Teleservices (Maharashtra) Limited,BSE,Other Category,India,Bucharest Stock Exchange
TALBROAUTO.BO,TALBROS AUTOMOTIVE COMPONENTS,BSE,Other Category,India,Bucharest Stock Exchange
TATAMOTORS.BO,Tata Motors Limited,BSE,Other Category,India,Bucharest Stock Exchange
TAMBOLI.BO,Tamboli Capital Limited,BSE,Other Category,India,Bucharest Stock Exchange
TCS6.BO,TCS6.BO,BSE,Other Category,India,Bucharest Stock Exchange
TAIIND.BO,Tai Industries Limited,BSE,Other Category,India,Bucharest Stock Exchange
TATACOFFEE.BO,Tata Coffee Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TARINI.BO,TARINI INTERNATIONAL LTD,BSE,Other Category,India,Bucharest Stock Exchange
TATAINVEST.BO,Tata Investment Corporation Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TANFACIND.BO,TANFAC INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TATACOMM.BO,Tata Communications Limited,BSE,Other Category,India,Bucharest Stock Exchange
TAPARIA.BO,TAPARIA TOOLS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TNSTLTU.BO,Tamilnadu Steel Tubes Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TARMAT.BO,TARMAT LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TARANG.BO,TARANG PROJECTS & CONSULTANT L,BSE,Other Category,India,Bucharest Stock Exchange
TCIDEVELOP.BO,TCI DEVELOPERS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TCIIND.BO,TCI Industries Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
INDOTECH.BO,Indo Tech Transformers Limited,BSE,Other Category,India,Bucharest Stock Exchange
ENKTEXFOOD.BO,ENKAY TEXFOODS INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TEATIME.BO,TEA TIME LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TERAI.BO,Terai Tea Company Limited,BSE,Other Category,India,Bucharest Stock Exchange
SPANCOPP.BO,SPANC TELESY,BSE,Other Category,India,Bucharest Stock Exchange
BALAJITELE.BO,Balaji Telefilms Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
BALATECIN.BO,Bala Techno Industries Limited .,BSE,Other Category,India,Bucharest Stock Exchange
TEXPI.BO,Texplast Industries Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TERRYFB.BO,TERRYFAB (INDIA) LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TECHIN.BO,TECHIN,BSE,Other Category,India,Bucharest Stock Exchange
INDOVATION.BO,INDOVATION TECHNOLOGIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
INTENTECH.BO,Intense Technologies Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
SANTETX.BO,SANRHEA TECHNICAL TEXTILES LTD,BSE,Other Category,India,Bucharest Stock Exchange
TERRUZZI.BO,TERRUZZI,BSE,Other Category,India,Bucharest Stock Exchange
VENTURA.BO,Ventura Textiles Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TIMETECHNO.BO,TIME TECHNOPLAST LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VEENATX.BO,VEENA TEXTILES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TECHCON.BO,TECHNOJET CONSULTANTS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TFSL.BO,Typhoon Financial Services Lim,BSE,Other Category,India,Bucharest Stock Exchange
TFL.BO,Transwarranty Finance Limited,BSE,Other Category,India,Bucharest Stock Exchange
THOMASCOOK6.BO,THOMASCOOK6.BO,BSE,Other Category,India,Bucharest Stock Exchange
THAPARC.BO,THAPAR CONCAST LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TI.BO,TILAKNAGAR INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TIPSINDLTD.BO,TIPS INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TIRIN.BO,Tirupati Industries (India) Limited,BSE,Other Category,India,Bucharest Stock Exchange
TVOLCON.BO,TIVOLI CONSTRUCTION LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TIRTPLS.BO,TIRTH PLASTIC LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TIMBOR.BO,TIMBOR HOME LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TIRUFIN.BO,Tirupati Fincorp Limited,BSE,Other Category,India,Bucharest Stock Exchange
TILAKFIN.BO,TILAKFIN.BO,BSE,Other Category,India,Bucharest Stock Exchange
TTIL.BO,Tirupati Tyres Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TIRUPATIINK.BO,TIRUPATI INKS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TRPATFB.BO,TIRUPATI FIBRES & INDUSTRIES L,BSE,Other Category,India,Bucharest Stock Exchange
TIL.BO,TIL Limited,BSE,Other Category,India,Bucharest Stock Exchange
TITAN6.BO,TITAN6.BO,BSE,Other Category,India,Bucharest Stock Exchange
TIMKEN.BO,Timken India Limited,BSE,Other Category,India,Bucharest Stock Exchange
TITAN.BO,Titan Company Limited,BSE,Other Category,India,Bucharest Stock Exchange
TITANSEC.BO,Titan Securities Limited,BSE,Other Category,India,Bucharest Stock Exchange
TIMETECHNO6.BO,TIMETECHNO6.BO,BSE,Other Category,India,Bucharest Stock Exchange
TIPSBBPH.BO,TIPS INDUST,BSE,Other Category,India,Bucharest Stock Exchange
TIMEXPS.BO,TIMEX NCRPS,BSE,Other Category,India,Bucharest Stock Exchange
TINNAFN.BO,TINNA FINEX LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TIIL.BO,Technocraft Industries (India) Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TMTIND-B1.BO,TMT (INDIA) LTD.,BSE,Other Category,India,Bucharest Stock Exchange
MIVENMACH.BO,Miven Machine Tools Ltd,BSE,Other Category,India,Bucharest Stock Exchange
TOPTELE.BO,TOP TELEMEDIA LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TOTEX.BO,Total Hospitality Limited,BSE,Other Category,India,Bucharest Stock Exchange
TORRCABS.BO,TORRCABS.BO,BSE,Other Category,India,Bucharest Stock Exchange
TOKYOPLAST.BO,TOKYO PLAST INTERNATIONAL LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TRIDETOOL.BO,TRIDENT TOOLS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TPROJECT.BO,THIRANI PROJECTS LTD,BSE,Other Category,India,Bucharest Stock Exchange
TPINDIA.BO,TPI INDIA LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TRANSCHEM.BO,TRANSCHEM LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TRIVENIENT.BO,TRIVENI ENTERPRISES LTD,BSE,Other Category,India,Bucharest Stock Exchange
BRINDHL.BO,BRINDABAN HOLDINGS & TRADING L,BSE,Other Category,India,Bucharest Stock Exchange
TRIUMPIN.BO,TRIUMPH INTERNATIONAL FINANCE,BSE,Other Category,India,Bucharest Stock Exchange
TRIGYN.BO,TRIGYN TECHNOLOGIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TRILLENT.BO,TRILLENIUM TECHNOLOGIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TRANSPEK.BO,Transpek Industry Limited,BSE,Other Category,India,Bucharest Stock Exchange
ENBETRD.BO,ENBEE TRADE & FINANCE LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TRADWIN.BO,Trade Wings Limited,BSE,Other Category,India,Bucharest Stock Exchange
TRITRADE.BO,TRINITY TRADELINK LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
TRANSRIN.BO,TRANSTREAM INDIA.COM LTD.,BSE,Other Category,India,Bucharest Stock Exchange
DEVITRD.BO,DEVINSU TRADING LTD.,BSE,Other Category,India,Bucharest Stock Exchange
SANCTRN.BO,Sanco Trans Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TRUPTWI.BO,TRUPTI TWISTERS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
PRECTRA.BO,PRECIOUS TRADING & INVESTMENTS,BSE,Other Category,India,Bucharest Stock Exchange
TRANSFIN.BO,Trans Financial Resources Limited,BSE,Other Category,India,Bucharest Stock Exchange
MERCTRD.BO,MERCURY TRADE LINKS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
GROMOTRADE.BO,Gromo Trade & Consultancy Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TRIVENI.BO,TRIVENI ENGINEERING & INDUSTRI,BSE,Other Category,India,Bucharest Stock Exchange
REGTRUS.BO,Regency Trust Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
VISJYTR.BO,VISHVJYOTI TRADING LTD.,BSE,Other Category,India,Bucharest Stock Exchange
MACK.BO,MACK TRADING CO.LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TRINETHRA.BO,Trinethra Infra Ventures Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TRITURBINE.BO,TRIVENI TURBINE LTD.,BSE,Other Category,India,Bucharest Stock Exchange
MASTERTR.BO,Master Trust Limited,BSE,Other Category,India,Bucharest Stock Exchange
TRIL.BO,Transformers & Rectifiers (India) Limited,BSE,Other Category,India,Bucharest Stock Exchange
TTIENT.BO,TTI ENTERPRISE LTD,BSE,Other Category,India,Bucharest Stock Exchange
TTKPRESTIG.BO,TTK PRESTIGE LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TTL.BO,TT Limited,BSE,Other Category,India,Bucharest Stock Exchange
TURBO.BO,TURBOTECH ENGINEERING LTD.,BSE,Other Category,India,Bucharest Stock Exchange
TULIPSTA.BO,Tulip Star Hotels Ltd,BSE,Other Category,India,Bucharest Stock Exchange
TUNITEX.BO,Tuni Textile Mills Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
TULIP.BO,Tulip Telecom Limited,BSE,Other Category,India,Bucharest Stock Exchange
TYPHOON.BO,TYPHOON HOLDINGS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UBEINDL.BO,UBE INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UBL.BO,UNITED BREWERIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UBENGG.BO,UB ENGINEERING LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UBHOLDINGS6.BO,UBHOLDINGS6.BO,BSE,Other Category,India,Bucharest Stock Exchange
UCOBANK4.BO,UCOBANK4.BO,BSE,Other Category,India,Bucharest Stock Exchange
UCOBANK.BO,UCO BANK,BSE,Other Category,India,Bucharest Stock Exchange
PRIYANK.BO,PRIYANKA UDYOG LTD.,BSE,Other Category,India,Bucharest Stock Exchange
BAGALKOT.BO,BAGALKOT UDYOG LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UFLEX.BO,Uflex Limited,BSE,Other Category,India,Bucharest Stock Exchange
UFMINDL.BO,UFM INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UFLEX6.BO,UFLEX6.BO,BSE,Other Category,India,Bucharest Stock Exchange
UGHOR.BO,U G Hotels & Resorts Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
UJAAS.BO,UJAAS ENERGY LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
ULTRACAB.BO,Ultracab (India) Limited,BSE,Other Category,India,Bucharest Stock Exchange
UMIYA.BO,Umiya Tubes Limited,BSE,Other Category,India,Bucharest Stock Exchange
UNOINDL.BO,UNNO INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UNITINT.BO,Unitech International Ltd,BSE,Other Category,India,Bucharest Stock Exchange
UNITEDINT.BO,UNITED INTERACTIVE LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UNIJOLL.BO,UNIJOLLY INVESTMENTS CO.LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UNIROYAL.BO,Uniroyal Industries Limited,BSE,Other Category,India,Bucharest Stock Exchange
UNIVCABLES.BO,UNIVERSAL CABLES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UNITY.BO,Unity Infraprojects Limited,BSE,Other Category,India,Bucharest Stock Exchange
UNIVCABLES6.BO,UNIVCABLES6.BO,BSE,Other Category,India,Bucharest Stock Exchange
UNIPHOS.BO,Uniphos Enterprises Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
UNIPLY.BO,Uniply Industries Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
VENUSUNI.BO,Venus Universal Ltd,BSE,Other Category,India,Bucharest Stock Exchange
UNIMERQ.BO,Unimers India Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
UNIPORT.BO,UNIPORT COMPUTERS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UVDRHOR.BO,UNITED VAN DER HORST LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UNIMININ.BO,Unimin India Limited,BSE,Other Category,India,Bucharest Stock Exchange
CARBORUNIV6.BO,CARBORUNIV6.BO,BSE,Other Category,India,Bucharest Stock Exchange
UNITECH.BO,Unitech Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
UNIWORTHT.BO,UNIWORTH TEXTILES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UNIWSEC.BO,UNIWORTH SECURITIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UNISHIRE.BO,UNISHIRE URBAN INFRA LTD,BSE,Other Category,India,Bucharest Stock Exchange
UNIIN.BO,UNIWORTH INTERNATIONAL LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UNIWORTH.BO,Uniworth Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
UNIAUTO.BO,Universal Autofoundry Limited,BSE,Other Category,India,Bucharest Stock Exchange
UPL.BO,UPL LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
UPHOT.BO,UP Hotels Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
UPLIMEC.BO,U.P.LIME-CHEM LTD.,BSE,Other Category,India,Bucharest Stock Exchange
USHAMART.BO,USHA MARTIN LTD.,BSE,Other Category,India,Bucharest Stock Exchange
UTLINDS.BO,UTL INDUSTRIES LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
VTL.BO,VARDHMAN TEXTILES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VARDHMAN.BO,VARDHMAN CONCRETE LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
VANASTEX.BO,VANASTHALI TEXTILE INDUSTRIES,BSE,Other Category,India,Bucharest Stock Exchange
VAL.BO,Vaksons Automobiles Limited,BSE,Other Category,India,Bucharest Stock Exchange
VAPIPPR.BO,Vapi Enterprise Limited,BSE,Other Category,India,Bucharest Stock Exchange
VALIANT.BO,Valiant Communications Limited,BSE,Other Category,India,Bucharest Stock Exchange
VASINFRA.BO,Vas Infrastructure Limited,BSE,Other Category,India,Bucharest Stock Exchange
VARUN.BO,Varun Industries Limited,BSE,Other Category,India,Bucharest Stock Exchange
WABAG.BO,VA TECH WABAG LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VALUEIND.BO,VALUE INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VANTECH-B.BO,VANTECH INDUSTRY LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VALCOMBBPH.BO,VALIANTCOM*,BSE,Other Category,India,Bucharest Stock Exchange
VASWANI.BO,VASWANI INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VATCO.BO,VATSA CORPORATIONS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VADILALIND.BO,VADILAL INDUSTRIES LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VALSONQ.BO,Valson Industries Ltd.,BSE,Other Category,India,Bucharest Stock Exchange
VADILENT.BO,Vadilal Enterprises Ltd,BSE,Other Category,India,Bucharest Stock Exchange
VALECHAENG.BO,VALECHA ENGINEERING LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VAJRABE.BO,VAJRA BEARINGS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VANICOM.BO,Vani Commercials Limited,BSE,Other Category,India,Bucharest Stock Exchange
VAARAD.BO,VAARAD VENTURES LTD,BSE,Other Category,India,Bucharest Stock Exchange
VAKRANGEE.BO,VAKRANGEE LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
VALLEY.BO,Valley Magnesite Company Limit,BSE,Other Category,India,Bucharest Stock Exchange
MIHIJAM.BO,MIHIJAM VANASPATI LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VHL.BO,VARDHMAN HOLDINGS LTD.,BSE,Other Category,India,Bucharest Stock Exchange
VALLABHSQ.BO,Vallabh Steels Limited,BSE,Other Category,India,Bucharest Stock Exchange
VBIND.BO,V B INDUSTRIES LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
VCKCAP.BO,VCK Capital Market Services Limited,BSE,Other Category,India,Bucharest Stock Exchange
VERTEX.BO,Vertex Securities Limited,BSE,Other Category,India,Bucharest Stock Exchange
VEERHEALTH.BO,VEERHEALTH CARE LIMITED,BSE,Other Category,India,Bucharest Stock Exchange
